no,timestamp,teks,teks_processed,text_length,length_category
8909,2018-12-06T01:39:44.000Z,Ga usah dipilih lg kampret semua Apa Sih Susahnya Anggota DPR Datang ke Rapat Paripurna?,tidak usah pilih lagi kampret semua apa sih susah anggota DPR datang ke rapat paripurna ?,89,sedang
8910,2018-12-06T00:22:30.000Z,Target pengesahan UU jika tidak trcapai hanya diberikn gaji pokok sajah,target pengesahan UU jika tidak trcapai hanya diberikn gaji pokok sajah,71,sedang
8911,2018-12-05T23:17:32.000Z,Hasil diskusi dengan seorang teman DPR itu tugas pokoknya ada yaitu Budgeting Penganggaran Pengawasan Kontroling Legislasi pengesahan Undang undang Secara umum anggota DPR itu bukanlah para,hasil diskusi dengan orang teman DPR itu tugas pokok ada yaitu budgeting anggaran awas kontroling legislasi pengesahan undang undang cara umum anggota DPR itu bukan para,169,panjang
8912,2018-12-05T22:30:36.000Z,Pimpinan KPK usul anggota DPR tak digaji,kepemimpinan KPK usul anggota DPR tak gaji,42,pendek
8913,2018-12-05T22:15:33.000Z,Jgn sampai Bu berjuang sendiri membebaskan negri ini dr miras dg memilih wakil rakyat yg pro umat agar RUU minol bisa menjadi UU IndonesiaButuhUUMiras,jangan sampai bu juang sendiri bebas negeri ini dari miras dengan pilih wakil rakyat yang pro umat agar RUU mol dapat jadi UU indonesiabutuhuumiras,147,sedang
8914,2018-12-05T01:33:08.000Z,Sebagai Ketum Gerakan Nasional sy menghimbau kpd seluruh masyarakat jangan lakukan kesalahan di Pemilu Bagi yg sepakat dg saya bhw IndonesiaButuhUUMiras maka pelajari pilihlah caleg partai yg serius ingin wujudkan RUU MINOL u selamatkan anak bangsa!,bagai tum gera nasional saya menghimbau kepada seluruh masyarakat jangan pelaksanaan salah di pemilu bagi yang sepakat dengan saya bahwa indonesiabutuhuumiras maka ajar pilih caleg partai yang serius ingin perwujudan RUU MOL kamu selamat anak bangsa !,251,panjang
8915,2018-12-05T22:03:33.000Z,Scra tertulis memang dmikian tapi fakta mrka mendukung partai Slma mahluk sjenis msh ad di mrka ga bakal bikin RUU yg makan tuan sendiri ja mo di lemahkan Klo kita diam dan ngebacot di twiter doank ga bakaln ngaruh,cara tulis memang dmikian tetapi fakta mereka dukungan partai slma mahluk sjenis masih ada di mereka tidak bakal bikin RUU yang makan tuan sendiri saja mau di lemah jika kita diam dan ngebacot di twiter doang tidak bakaln ngaruh,228,panjang
8916,2018-12-05T21:56:15.000Z,Rakyat Setuju!!! KPK memberi wacana agar para anggota DPR tidak digaji apabila tidak bisa merampungkan undang undang,rakyat tuju ! ! KPK beri wacana agar para anggota DPR tidak gaji apabila tidak dapat rampung undang undang,106,sedang
8917,2018-12-05T18:16:13.000Z,Jadi hanya UU yang selesai dibahas dari target RUU pada Para anggota DPR berkilah bahwa ini terjadi karena adalah tahun politik dan kesibukan mereka mengunjungi dapilnya reses Kenapa saya yakin bahwa ini hanya alasan kosong? Simak deh! PSIbersihbersihDPR,jadi hanya UU yang selesai bahas dari target RUU pada para anggota DPR kilah bahwa ini jadi karena adalah tahun politik dan sibuk mereka unjung dapilnya reses kenapa saya yakin bahwa ini hanya alas kosong ? simak deh ! psibersihbersihdpr,237,panjang
8918,2018-12-05T18:09:26.000Z,HAHAHAHA udahlah jualannya parte paling islam ama senator paling alim tp RUU minol aj nebeng usulan P yg pendukung pemerintah,HAHAHAHA sudah jual parte paling islam sama senator paling alim tetapi RUU mol saja nebeng usul p yang dukungan pemerintah,122,sedang
8919,2018-12-05T16:56:48.000Z,Korban kekerasan seksual akan trauma seumur hidup ditambah lagi stigma lingkungan Demi kita dan orang yang kita cintai dorong SahkanRUUPKS RUU Penghapusan Kekerasan Seksual StopKekerasanSeksual GerakBersama HAKTP,korban keras seksual akan trauma umur hidup tambah lagi stigma lingkung demi kita dan orang yang kita cinta dorong sahkanruupks RUU hapus keras seksual stopkekerasanseksual gerakbersama HAKTP,191,panjang
8920,2018-12-05T16:34:07.000Z,Ibu putri Gus Dur mengajak kita semua DORONG segera membahas dan mengesahkan RUU Penghapusan Kekerasan Seksual Pawai Des Sarinah Taman Aspirasi SahkanRUUPKS StopKekerasanSeksual GerakBersama HAKTP,ibu putri gus dur ajak kita semua DORONG segera bahas dan pengesahan RUU hapus keras seksual pawai des sarinah taman aspirasi sahkanruupks stopkekerasanseksual gerakbersama HAKTP,178,panjang
8921,2018-12-05T12:27:13.000Z,Kudus Dalam rangka menuntaskan penyusunan Rencana Undang Undang RUU Ekonomi Kreatif Komisi X DPR RI melakukan sejumlah kunjungan kerja di kabupaten dan kota di Indonesia yang,kudus dalam rangka tuntas susun rencana undang undang RUU ekonomi kreatif komisi kali DPR RI pelaksanaan jumlah kunjung kerja di kabupaten dan kota di indonesia yang,165,panjang
8922,2018-12-05T12:13:51.000Z,Demikian tweet sy ttg RUU Minol Tak Kunjung Selesai Fahira Tantang Komitmen Parpol dan Capres Cc,demikian tweet saya tentang RUU mol tak kunjung selesai fahira tantang komitmen parpol dan capres cc,100,sedang
8923,2018-12-05T12:04:22.000Z,Padahal jika ditinjau dari sisi substansi RUU LMB ini sudah sangat bagus ideal dan menjadi solusi persoalan minol miras yang begitu kompleks IndonesiaButuhUUMiras Cc,padahal jika tinjau dari sisi substansi RUU LMB ini sudah sangat bagus ideal dan jadi solusi soal mol miras yang begitu kompleks indonesiabutuhuumiras cc,153,panjang
8924,2018-12-05T11:51:49.000Z,Setelah sempat ditargetkan selesai pada Juni RUU Larangan Minuman Beralkohol LMB hingga detik ini belum juga menunjukkan indikasi akan disahkan oleh IndonesiaButuhUUMiras Cc,telah sempat target selesai pada juni RUU larang minum alkohol LMB hingga detik ini belum juga tunjuk indikasi akan sah oleh indonesiabutuhuumiras cc,149,sedang
8925,2018-12-05T10:47:05.000Z,Video Susun RUU Masyarakat Adat Banleg DPR RI Gelar Pertemuan dengan Pemerintah Aceh,video susun RUU masyarakat adat banleg DPR RI gelar temu dengan pemerintah aceh,79,sedang
8926,2018-12-05T09:29:16.000Z,Ayooo lbh ketat lg mengawasi kebijakan pemerintah emang gak kelihatan ekpolsos sampe hukum semrawut kek gini,ayo lebih ketat lagi awas kebijakan pemerintah memang tidak lihat ekpolsos sampai hukum semrawut seperti begini,111,sedang
8927,2018-12-05T08:45:52.000Z,Wakil Ketua DPR RI Fadli Zon mengatakan Wakil Ketua Komisi Pemberantasan Korupsi KPK Saut Situmorang tidak memahami mekanisme pembuatan undang undang UU terkait wacananya agar anggota DPR tidak digaji jika suatu aturan tidak rampung,wakil ketua DPR RI fadli zon kata wakil ketua komisi berantas korupsi KPK saut situmorang tidak paham mekanisme buat undang undang UU kait wacana agar anggota DPR tidak gaji jika suatu pengaturan tidak rampung,209,panjang
8928,2018-12-05T08:41:05.000Z,Maaf kalau yg namanya Rapat Paripurna kami sbg rakyat mengharapkan semua hadir krn di mata kami itu rapat yg penting Dan kami tahu Rapat Paripurna tdk dibikin setiap hari Kalau anggota DPR tdk punya kesadaran utk menghadirinya sebaiknya pecat saja !,maaf jika yang nama rapat paripurna kami bagai rakyat harap semua hadir karena di mata kami itu rapat yang penting dan kami tahu rapat paripurna tidak bikin tiap hari jika anggota DPR tidak punya sadar untuk hadir baik pecat saja !,231,panjang
8929,2018-12-05T08:31:03.000Z,Harap maklum presiden juga Manusia biasa bukan super hero mending pemerintah gagal dari pada kinerja anggota jeblok total selama thn cuma menyelesaikan RUU cuma yg lainnya blm di sah kan,harap maklum presiden juga manusia biasa bukan super hero mending pemerintah gagal dari pada kerja anggota jeblok total lama tahun cuma selesai RUU cuma yang lain belum di sah kan,179,panjang
8930,2018-12-05T08:06:20.000Z,Setiap anggota DPR dibantu tenaga ahli dan asisten pribadi Artinya di gedung DPR itu ada anggota DPR plus orang yang membantu Tapi tahun lalu saja dari target menyelesaikan RUU cuma RUU disahkan TemanRakyat,tiap anggota DPR bantu tenaga ahli dan asisten pribadi arti di gedung DPR itu ada anggota DPR plus orang yang bantu tetapi tahun lalu saja dari target selesai RUU cuma RUU sah temanrakyat,187,panjang
8931,2018-12-05T07:38:20.000Z,Pak jgn hnya mngkritik pmerntah aja bgmana anggota DPR yg tdk hadir dlm rapat paripurna tsb pd kemana dr anggota dewan yg tdk hadir ! Pdhal pd rapat tsb mmbahas RUU ttg Larangan mnuman bralkohol prtembakauan Yg blm terselesaikn Apa pd sibuk nyaleg ??,pak jangan hanya mngkritik pmerntah saja bagaimana anggota DPR yang tidak hadir dalam rapat paripurna sebut pada mana dari anggota dewan yang tidak hadir ! padahal pada rapat sebut mmbahas RUU tentang larang mnuman bralkohol prtembakauan yang belum terselesaikn apa pada sibuk nyaleg ? ?,287,panjang
8932,2018-12-05T07:26:10.000Z,Ya bung saya percaya krn saya tau fraksi gerindra yg mendorong RUU itu Krn saya mantan SPD hambalang Salam sama Bpk,ya bung saya percaya karena saya tau partai gerindra yang dorong RUU itu karena saya mantan SPD hambalang salam sama bpk,120,sedang
8933,2018-12-05T07:20:09.000Z,Pasti Bung! Fraksi Gerindra di lah yang mendorong pembahasan RUU Disabilitas menjadi prioritas di tahun lalu dan telah berhasil disahkan menjadi undang undang,pasti bung ! partai gerindra di lah yang dorong bahas RUU disabilitas jadi prioritas di tahun lalu dan telah hasil sah jadi undang undang,137,sedang
8934,2018-12-05T07:14:35.000Z,KPK menggulirkan wacana agar anggota DPR tidak digaji jika undang undang tidak rampung Wacana ini ditujukan untuk membentuk anggota DPR yang berintegritas,KPK gulir wacana agar anggota DPR tidak gaji jika undang undang tidak rampung wacana ini tuju untuk bentuk anggota DPR yang integritas,134,sedang
8935,2018-12-05T04:40:42.000Z,Siang ini masih dalam rangkaian Kongres Kebudayaan Indonesia anggota DPR Komisi X Ferdiansyah mengisi kuliah umum dengan topik Sejarah Undang undang Pemajuan Kebudayaan di Graha Utama Kemendikbud Jakarta KKI StrategiKebudayaan KongresKebudayaan,siang ini masih dalam rangkai kongres budaya indonesia anggota DPR komisi kali ferdiansyah isi kuliah umum dengan topik sejarah undang undang maju budaya di graha utama kemendikbud jakarta KAKI strategikebudayaan kongreskebudayaan,230,panjang
8936,2018-12-05T03:27:20.000Z,Wakil Ketua KPK mengusulkan agar anggota Dewan Perwakilan Rakyat tidak digaji jika tidak bisa mengesahkan undang undang SumberBerbagi HukumPolitik,wakil ketua KPK usul agar anggota dewan wakil rakyat tidak gaji jika tidak dapat pengesahan undang undang sumberberbagi hukumpolitik,132,sedang
8937,2018-12-05T02:32:06.000Z,Tugas wakil rakyat adlh menyampaikan aspirasi rakyat melihat tingkah ibu itu mlm td gua langsung gak percaya iya bisa menyampaikan aspirasi rakyat wong mendengarkan pendapat aja dia gak mau apalagi menyampaikan menyampaikan keinginan nya Gua percaya,tugas wakil rakyat adalah sampai aspirasi rakyat lihat tingkah ibu itu malam tadi saya langsung tidak percaya iya dapat sampai aspirasi rakyat wong dengar dapat saja dia tidak mau apalagi sampai sampai ingin nya saya percaya,224,panjang
8938,2018-12-05T02:13:47.000Z,harus selidiki apakah ada suap dibalik pengesahan RUU Minol,harus selidik apakah ada suap balik pengesahan RUU mol,54,sedang
8939,2018-12-05T02:06:32.000Z,Mungkinkah RUU tsb dibisniskan dijual ke mafia Minol oleh oknum di DPR? Siapa yg brni bayar mahal maka RUU akan di drop shg aman buat pengusaha ato mafia Minol dalam meracuni rakyat ?,mungkin RUU sebut bisnis jual ke mafia mol oleh oknum di DPR ? siapa yang brni bayar mahal maka RUU akan di drop shg aman buat usaha atau mafia mol dalam racun rakyat ?,168,panjang
8940,2018-12-05T01:34:37.000Z,Komisi I Sepakati RUU Bidang Pertahanan RI Spanyol dan RI Serbia,komisi i sepakat RUU bidang pertahanan RI spanyol dan RI serbia,63,sedang
8941,2018-12-05T01:19:25.000Z,Baca baik berita ini sy setuju dg pak Ustadz bhw perjuangan partai pro umat di butuh nafas panjang butuh kekuatan besar u lakukan voting RUU yg tujuannya u selamatkan generasi muda pro umat Jadi semua paham kan hrs lakukan apa di Pemilu ?,baca baik berita ini saya tuju dengan pak ustadz bahwa juang partai pro umat di butuh nafas panjang butuh kuat besar kamu pelaksanaan voting RUU yang tuju kamu selamat generasi muda pro umat jadi semua paham kan harus pelaksanaan apa di pemilu ?,245,panjang
8942,2018-12-05T01:04:34.000Z,Baca baik isi koran ini Sungguh miris sdh periode RUU Minol belum diSAHkan juga Berapa biaya yg habis percuma berapa jumlah orang yg meregang nyawa akibat Miras selama ini? Sy minta Tim Pansus RUU Minol serius menangani ini IndonesiaButuhUUMiras,baca baik isi koran ini sungguh miris sudah periode RUU mol belum sah juga berapa biaya yang habis percuma berapa jumlah orang yang regang nyawa akibat miras lama ini ? saya minta tim pansus RUU mol serius tangan ini indonesiabutuhuumiras,238,panjang
8943,2018-12-04T23:11:50.000Z,Assalamu alaikum Perjuangan partai pro umat di DPR butuh nafas panjang bukan hanya sekedar lobi tapi harus punya kekuatan besar utk voting Jika jumlah kursi pro umat kecil mk berbagai RUU selamatkan generasi dan pro umat akan sulit gol seperti ini cc,assalamu alaikum juang partai pro umat di DPR butuh nafas panjang bukan hanya dar lobi tetapi harus punya kuat besar untuk voting jika jumlah kursi pro umat kecil maka bagai RUU selamat generasi dan pro umat akan sulit gol seperti ini cc,237,panjang
8944,2018-12-04T23:55:46.000Z,e si bang keingat sama statement si Fadli bangke yang bilang harus memaklumi kinerja DPR yang jeblok karena banyak anggota DPR yang kampanye pala elu disuruh maklum banyak RUU yang urgent boss enak aja,e sih bang ingat sama statement sih fadli bangkai yang bilang harus maklum kerja DPR yang jeblok karena banyak anggota DPR yang kampanye kepala kamu suruh maklum banyak RUU yang urgent bos enak saja,198,panjang
8945,2018-12-04T23:44:52.000Z,Jadi dapat dikatakan Byk wakil rakyat di DPR masih suka minol jadi mabok ngurusin RUU,jadi dapat kata banyak wakil rakyat di DPR masih suka mol jadi mabok urus RUU,77,sedang
8946,2018-12-04T12:00:17.000Z,RUU apa yang menurut Anda harus segera disahkan? Tulis pertanyaan atau pendapat Anda terkait hal ini di kolom komentar dengan PartaiBicaraMetroTV Saksikan PartaiBicaraMetroTV Menagih Janji Wakil Rakyat Selasa LIVE pkl WIB MetroTVIndonesiaMemilih,RUU apa yang turut anda harus segera sah ? tulis tanya atau dapat anda kait hal ini di kolom komentar dengan partaibicarametrotv saksi partaibicarametrotv tagih janji wakil rakyat selasa LIVE pkl WIB metrotvindonesiamemilih,223,panjang
8947,2018-12-04T11:19:17.000Z,Ini Data Kehadiran Rapat Paripurna ke Anggota DPR dari Partai Mana yang Paling Banyak Bolos?,ini data hadir rapat paripurna ke anggota DPR dari partai mana yang paling banyak bolos ?,89,sedang
8948,2018-12-04T11:06:31.000Z,Wakil Ketua DPR RI Dr Agus Hermanto Dan Seluruh fraksi di DPR RI dalam rapat Paripurna ke menegaskan rancangan undang undang Serah Simpan Karya Cetak Dan karya Rekaman Pengesahan dilakukan dalam tahapan pembicaraan tingkat II,wakil ketua DPR RI dari agus hermanto dan seluruh partai di DPR RI dalam rapat paripurna ke tegas rancangan undang undang serah simpan karya cetak dan karya rekam pengesahan pelaksanaan dalam tahap bicara tingkat II,215,panjang
8949,2018-12-04T10:37:08.000Z,Dari RUU target prolegnas baru UU yang disahkan,dari RUU target prolegnas baru UU yang sah,42,pendek
8950,2018-12-04T10:05:52.000Z,Ketua Dewan Perwakilan Rakyat Daerah DPRD Gresik H Ahmad Nurhamim resmi dilantik dalam rapat paripurna istimewa sumpah janji pengganti antar waktu periode yang diselenggarakan di gedung DPRD Selasa,ketua dewan wakil rakyat daerah DPRD gresik h ahmad nurhamim resmi lantik dalam rapat paripurna istimewa sumpah janji ganti antar waktu periode yang penyelenggaraan di gedung DPRD selasa,186,panjang
8951,2018-12-04T09:58:31.000Z,Agt DPR Minim KINERJA !! Wakil Ketua KPK Saut Situmorang kritik pembahasan RUU di DPR RI usulkan agar anggota DPR yang malas bahas undang undang tidak digaji,agt DPR minim KERJA ! ! wakil ketua KPK saut situmorang kritikan bahas RUU di DPR RI usul agar anggota DPR yang malas bahas undang undang tidak gaji,148,sedang
8952,2018-12-04T09:00:25.000Z,Kalo gini caranya ya rugilah negara menggaji wakil rakyat,jika begini cara ya rugi negara gaji wakil rakyat,49,pendek
8953,2018-12-04T08:58:48.000Z,Klo oposisi itu hanya dari partai koalisi lawan trus yg masuk k DPR jumlah dari koalisi lawan lebih dikit dari koalisi pengusung presiden y yg namanya oposisi pasti kalah di tiap rapat kebijakan pemerintah Makanya bedakan juga mana saat jadi kader partai dan wakil rakyat,jika penentang itu hanya dari partai gabungan lawan terus yang masuk ke DPR jumlah dari gabungan lawan lebih dikit dari gabungan usung presiden ya yang nama penentang pasti kalah di tiap rapat kebijakan pemerintah makanya beda juga mana saat jadi kader partai dan wakil rakyat,276,panjang
8954,2018-12-04T08:54:33.000Z,Klo DPR bukan oposisi atau bagian pengawas dan pengkritik lalu ngapain ada pileg yg tujuannya untuk memperoleh wakil rakyat? Knapa gak semua anggota DPR dari partai pengusung presiden aja Biar lebih enak tiap kebijakan langsung deal karena dari awal udh satu visi misi?,jika DPR bukan penentang atau bagi awas dan kritikan lalu kapai ada pileg yang tuju untuk oleh wakil rakyat ? knapa tidak semua anggota DPR dari partai usung presiden saja biar lebih enak tiap kebijakan langsung deal karena dari awal sudah satu visi misi ?,256,panjang
8955,2018-12-04T07:58:14.000Z,Apakah memang begini SOP nya Tiap sidang paripurna banyak kuntilanak Sundel bolong aja gedungnya Ga heran sih cuman titip tanda tangan ambil duit yg hadir dedemit semua,apakah memang begini SOP nya tiap sidang paripurna banyak kuntilanak sundel bolong saja gedung tidak heran sih cuman titip tanda tangan ambil duit yang hadir dedemit semua,171,panjang
8956,2018-12-04T07:39:26.000Z,Setujuuuu Dan saya sbg rakyat jg pngen tau kerja Anggota DPR terjun langsung khusus mslah Papua selain hny brperan dlm pengesahan Anggaran doang unt pembangunan diPapua,setujuu dan saya bagai rakyat juga pengin tau kerja anggota DPR terjun langsung khusus mslah papua selain hanya brperan dalam pengesahan anggaran doang unt pembangunan dipapua,175,panjang
