no,timestamp,teks,teks_casefold,teks_token,teks_stopword,teks_stemming,teks_final
8881,2018-12-06T07:47:39.000Z,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang Setujukah Anda? elshintanetwork,kpk mengusulkan agar anggota dpr tidak digaji jika tidak selesai selesai bahas rancangan undang undang setujukah anda? elshintanetwork,"['kpk', 'mengusulkan', 'agar', 'anggota', 'dpr', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', 'anda', '?', 'elshintanetwork']","['kpk', 'mengusulkan', 'anggota', 'dpr', 'digaji', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', '?', 'elshintanetwork']","['kpk', 'usul', 'anggota', 'dpr', 'gaji', 'selesai', 'selesai', 'bahas', 'rancang', 'undang', 'undang', 'tuju', '', 'elshintanetwork']",kpk usul anggota dpr gaji selesai selesai bahas rancang undang undang tuju  elshintanetwork
8882,2018-12-07T04:23:27.000Z,Tim Kunspek Komisi IV DPR RI melakukan pertemuan dengan Wakil Rektor dan Civitas Akademika Universitas Syiah Kuala Banda Aceh guna menyerap aspirasi dan masukan RUU Konservasi Sumber Daya Alam Hayati dan Ekosistem Kamis Desember KunkerDPR,tim kunspek komisi iv dpr ri melakukan pertemuan dengan wakil rektor dan civitas akademika universitas syiah kuala banda aceh guna menyerap aspirasi dan masukan ruu konservasi sumber daya alam hayati dan ekosistem kamis desember kunkerdpr,"['tim', 'kunspek', 'komisi', 'iv', 'dpr', 'ri', 'melakukan', 'pertemuan', 'dengan', 'wakil', 'rektor', 'dan', 'civitas', 'akademika', 'universitas', 'syiah', 'kuala', 'banda', 'aceh', 'guna', 'menyerap', 'aspirasi', 'dan', 'masukan', 'ruu', 'konservasi', 'sumber', 'daya', 'alam', 'hayati', 'dan', 'ekosistem', 'kamis', 'desember', 'kunkerdpr']","['tim', 'kunspek', 'komisi', 'iv', 'dpr', 'ri', 'pertemuan', 'wakil', 'rektor', 'civitas', 'akademika', 'universitas', 'syiah', 'kuala', 'banda', 'aceh', 'menyerap', 'aspirasi', 'masukan', 'ruu', 'konservasi', 'sumber', 'daya', 'alam', 'hayati', 'ekosistem', 'kamis', 'desember', 'kunkerdpr']","['tim', 'kunspek', 'komisi', 'iv', 'dpr', 'ri', 'temu', 'wakil', 'rektor', 'civitas', 'akademika', 'universitas', 'syiah', 'kuala', 'banda', 'aceh', 'serap', 'aspirasi', 'masuk', 'ruu', 'konservasi', 'sumber', 'daya', 'alam', 'hayati', 'ekosistem', 'kamis', 'desember', 'kunkerdpr']",tim kunspek komisi iv dpr ri temu wakil rektor civitas akademika universitas syiah kuala banda aceh serap aspirasi masuk ruu konservasi sumber daya alam hayati ekosistem kamis desember kunkerdpr
8883,2018-12-07T03:24:57.000Z,Earmarking tax sangat diperlukan tantangannya bukan kebijakan yg populer ego sektoral tapi bisa jadi mekanisme yg menyelesaikan banyak masalah dan mengurangi perdebatan politik wakil rakyat,earmarking tax sangat diperlukan tantangannya bukan kebijakan yg populer ego sektoral tapi bisa jadi mekanisme yg menyelesaikan banyak masalah dan mengurangi perdebatan politik wakil rakyat,"['earmarking', 'tax', 'sangat', 'diperlukan', 'tantangannya', 'bukan', 'kebijakan', 'yg', 'populer', 'ego', 'sektoral', 'tapi', 'bisa', 'jadi', 'mekanisme', 'yg', 'menyelesaikan', 'banyak', 'masalah', 'dan', 'mengurangi', 'perdebatan', 'politik', 'wakil', 'rakyat']","['earmarking', 'tax', 'tantangannya', 'kebijakan', 'populer', 'ego', 'sektoral', 'mekanisme', 'menyelesaikan', 'mengurangi', 'perdebatan', 'politik', 'wakil', 'rakyat']","['earmarking', 'tax', 'tantang', 'bijak', 'populer', 'ego', 'sektoral', 'mekanisme', 'selesai', 'kurang', 'debat', 'politik', 'wakil', 'rakyat']",earmarking tax tantang bijak populer ego sektoral mekanisme selesai kurang debat politik wakil rakyat
8884,2018-12-07T03:20:32.000Z,Skrg saja sdh dpt M dr parkir ditampah M dari pajak parkir Lalu jika naik bisa tambah lagi M per bln Ini biaya utk pengembangan kawasan TOD yg terkait sarpras umum bisa dr sini nih Earmarking tax daerah bisakah?,skrg saja sdh dpt m dr parkir ditampah m dari pajak parkir lalu jika naik bisa tambah lagi m per bln ini biaya utk pengembangan kawasan tod yg terkait sarpras umum bisa dr sini nih earmarking tax daerah bisakah?,"['skrg', 'saja', 'sdh', 'dpt', 'm', 'dr', 'parkir', 'ditampah', 'm', 'dari', 'pajak', 'parkir', 'lalu', 'jika', 'naik', 'bisa', 'tambah', 'lagi', 'm', 'per', 'bln', 'ini', 'biaya', 'utk', 'pengembangan', 'kawasan', 'tod', 'yg', 'terkait', 'sarpras', 'umum', 'bisa', 'dr', 'sini', 'nih', 'earmarking', 'tax', 'daerah', 'bisakah', '?']","['skrg', 'sdh', 'dpt', 'm', 'dr', 'parkir', 'ditampah', 'm', 'pajak', 'parkir', 'm', 'bln', 'biaya', 'pengembangan', 'kawasan', 'tod', 'terkait', 'sarpras', 'dr', 'earmarking', 'tax', 'daerah', '?']","['skrg', 'sdh', 'dpt', 'm', 'dr', 'parkir', 'tampah', 'm', 'pajak', 'parkir', 'm', 'bln', 'biaya', 'kembang', 'kawasan', 'tod', 'kait', 'sarpras', 'dr', 'earmarking', 'tax', 'daerah', '']",skrg sdh dpt m dr parkir tampah m pajak parkir m bln biaya kembang kawasan tod kait sarpras dr earmarking tax daerah 
8885,2018-12-07T02:57:01.000Z,Tweeps yuk ikutan polling KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang Setujukah Anda? Klik ElshintaEdisiPagi PollingElshinta,tweeps yuk ikutan polling kpk mengusulkan agar anggota dpr tidak digaji jika tidak selesai selesai bahas rancangan undang undang setujukah anda? klik elshintaedisipagi pollingelshinta,"['tweeps', 'yuk', 'ikutan', 'polling', 'kpk', 'mengusulkan', 'agar', 'anggota', 'dpr', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', 'anda', '?', 'klik', 'elshintaedisipagi', 'pollingelshinta']","['tweeps', 'yuk', 'ikutan', 'polling', 'kpk', 'mengusulkan', 'anggota', 'dpr', 'digaji', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', '?', 'klik', 'elshintaedisipagi', 'pollingelshinta']","['tweeps', 'yuk', 'ikut', 'polling', 'kpk', 'usul', 'anggota', 'dpr', 'gaji', 'selesai', 'selesai', 'bahas', 'rancang', 'undang', 'undang', 'tuju', '', 'klik', 'elshintaedisipagi', 'pollingelshinta']",tweeps yuk ikut polling kpk usul anggota dpr gaji selesai selesai bahas rancang undang undang tuju  klik elshintaedisipagi pollingelshinta
8886,2018-12-07T02:32:16.000Z,Jaringan HAKTP Jatim mendesak wakil rakyat segera mengesahkan RUU Penghapusan Kekerasan Seksual HAKTP stopkekerasanseksual gerakbersama sahkanruupks HearMeToo,jaringan haktp jatim mendesak wakil rakyat segera mengesahkan ruu penghapusan kekerasan seksual haktp stopkekerasanseksual gerakbersama sahkanruupks hearmetoo,"['jaringan', 'haktp', 'jatim', 'mendesak', 'wakil', 'rakyat', 'segera', 'mengesahkan', 'ruu', 'penghapusan', 'kekerasan', 'seksual', 'haktp', 'stopkekerasanseksual', 'gerakbersama', 'sahkanruupks', 'hearmetoo']","['jaringan', 'haktp', 'jatim', 'mendesak', 'wakil', 'rakyat', 'mengesahkan', 'ruu', 'penghapusan', 'kekerasan', 'seksual', 'haktp', 'stopkekerasanseksual', 'gerakbersama', 'sahkanruupks', 'hearmetoo']","['jaring', 'haktp', 'jatim', 'desak', 'wakil', 'rakyat', 'kesah', 'ruu', 'hapus', 'keras', 'seksual', 'haktp', 'stopkekerasanseksual', 'gerakbersama', 'sahkanruupks', 'hearmetoo']",jaring haktp jatim desak wakil rakyat kesah ruu hapus keras seksual haktp stopkekerasanseksual gerakbersama sahkanruupks hearmetoo
8887,2018-12-06T21:59:00.000Z,PUISI TERUS YG DIBUAT PEKERJAAN MENYESAIKAN RUU TERABAIKAN DPR RI KEBANYAKAN TIDAK MEMENUHI STANDAR ANGGOTA DEWAN MASAK BIKIN PUISI DIGAJI???,puisi terus yg dibuat pekerjaan menyesaikan ruu terabaikan dpr ri kebanyakan tidak memenuhi standar anggota dewan masak bikin puisi digaji???,"['puisi', 'terus', 'yg', 'dibuat', 'pekerjaan', 'menyesaikan', 'ruu', 'terabaikan', 'dpr', 'ri', 'kebanyakan', 'tidak', 'memenuhi', 'standar', 'anggota', 'dewan', 'masak', 'bikin', 'puisi', 'digaji', '?', '?', '?']","['puisi', 'pekerjaan', 'menyesaikan', 'ruu', 'terabaikan', 'dpr', 'ri', 'kebanyakan', 'memenuhi', 'standar', 'anggota', 'dewan', 'masak', 'bikin', 'puisi', 'digaji', '?', '?', '?']","['puisi', 'kerja', 'sesai', 'ruu', 'abai', 'dpr', 'ri', 'banyak', 'penuh', 'standar', 'anggota', 'dewan', 'masak', 'bikin', 'puisi', 'gaji', '', '', '']",puisi kerja sesai ruu abai dpr ri banyak penuh standar anggota dewan masak bikin puisi gaji   
8888,2018-12-06T14:40:39.000Z,Apakah merokok itu sehat? Kalau tidak sehat juga tlg dibuatkan jg RUU Larangan merokok disemua tempat,apakah merokok itu sehat? kalau tidak sehat juga tlg dibuatkan jg ruu larangan merokok disemua tempat,"['apakah', 'merokok', 'itu', 'sehat', '?', 'kalau', 'tidak', 'sehat', 'juga', 'tlg', 'dibuatkan', 'jg', 'ruu', 'larangan', 'merokok', 'disemua', 'tempat']","['merokok', 'sehat', '?', 'sehat', 'tlg', 'dibuatkan', 'jg', 'ruu', 'larangan', 'merokok', 'disemua']","['rokok', 'sehat', '', 'sehat', 'tlg', 'buat', 'jg', 'ruu', 'larang', 'rokok', 'semua']",rokok sehat  sehat tlg buat jg ruu larang rokok semua
8889,2018-12-06T13:30:35.000Z,Baru tw kalo sekarang wakil rakyat kerjany cuma buat puisi Kirain msih buat RUU,baru tw kalo sekarang wakil rakyat kerjany cuma buat puisi kirain msih buat ruu,"['baru', 'tw', 'kalo', 'sekarang', 'wakil', 'rakyat', 'kerjany', 'cuma', 'buat', 'puisi', 'kirain', 'msih', 'buat', 'ruu']","['tw', 'kalo', 'wakil', 'rakyat', 'kerjany', 'puisi', 'kirain', 'msih', 'ruu']","['tw', 'kalo', 'wakil', 'rakyat', 'kerjany', 'puisi', 'kirain', 'msih', 'ruu']",tw kalo wakil rakyat kerjany puisi kirain msih ruu
8890,2018-12-05T16:19:43.000Z,Keren puisinya om !! x com fadlizon statu,keren puisinya om !! x com fadlizon statu,"['keren', 'puisinya', 'om', '!', '!', 'x', 'com', 'fadlizon', 'statu']","['keren', 'puisinya', 'om', '!', '!', 'x', 'com', 'fadlizon', 'statu']","['keren', 'puisi', 'om', '', '', 'x', 'com', 'fadlizon', 'statu']",keren puisi om   x com fadlizon statu
8891,2018-12-06T12:56:42.000Z,mengusulkan agar anggota tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang Setujukah Anda?,mengusulkan agar anggota tidak digaji jika tidak selesai selesai bahas rancangan undang undang setujukah anda?,"['mengusulkan', 'agar', 'anggota', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', 'anda', '?']","['mengusulkan', 'anggota', 'digaji', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', '?']","['usul', 'anggota', 'gaji', 'selesai', 'selesai', 'bahas', 'rancang', 'undang', 'undang', 'tuju', '']",usul anggota gaji selesai selesai bahas rancang undang undang tuju 
8892,2018-12-06T12:16:09.000Z,Kepala Operasional LRC KJHAM Nur Laila Hafidhoh Kami mendesak agar DPR RI segera mensahkan RUU Penghapusan Kekerasan Seksual Karena saat ini Indonesia sedang darurat kekerasan seksual RUU sudah tidak bisa ditunda lagi JatengGayeng,kepala operasional lrc kjham nur laila hafidhoh kami mendesak agar dpr ri segera mensahkan ruu penghapusan kekerasan seksual karena saat ini indonesia sedang darurat kekerasan seksual ruu sudah tidak bisa ditunda lagi jatenggayeng,"['kepala', 'operasional', 'lrc', 'kjham', 'nur', 'laila', 'hafidhoh', 'kami', 'mendesak', 'agar', 'dpr', 'ri', 'segera', 'mensahkan', 'ruu', 'penghapusan', 'kekerasan', 'seksual', 'karena', 'saat', 'ini', 'indonesia', 'sedang', 'darurat', 'kekerasan', 'seksual', 'ruu', 'sudah', 'tidak', 'bisa', 'ditunda', 'lagi', 'jatenggayeng']","['kepala', 'operasional', 'lrc', 'kjham', 'nur', 'laila', 'hafidhoh', 'mendesak', 'dpr', 'ri', 'mensahkan', 'ruu', 'penghapusan', 'kekerasan', 'seksual', 'indonesia', 'darurat', 'kekerasan', 'seksual', 'ruu', 'ditunda', 'jatenggayeng']","['kepala', 'operasional', 'lrc', 'kjham', 'nur', 'laila', 'hafidhoh', 'desak', 'dpr', 'ri', 'sah', 'ruu', 'hapus', 'keras', 'seksual', 'indonesia', 'darurat', 'keras', 'seksual', 'ruu', 'tunda', 'jatenggayeng']",kepala operasional lrc kjham nur laila hafidhoh desak dpr ri sah ruu hapus keras seksual indonesia darurat keras seksual ruu tunda jatenggayeng
8893,2018-12-06T11:59:56.000Z,Jika Target RUU Tak Juga Rampung KPK Minta Anggota DPR Tak Usah Digaji,jika target ruu tak juga rampung kpk minta anggota dpr tak usah digaji,"['jika', 'target', 'ruu', 'tak', 'juga', 'rampung', 'kpk', 'minta', 'anggota', 'dpr', 'tak', 'usah', 'digaji']","['target', 'ruu', 'rampung', 'kpk', 'anggota', 'dpr', 'digaji']","['target', 'ruu', 'rampung', 'kpk', 'anggota', 'dpr', 'gaji']",target ruu rampung kpk anggota dpr gaji
8894,2018-12-06T11:56:10.000Z,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang Setujukah Anda?,kpk mengusulkan agar anggota dpr tidak digaji jika tidak selesai selesai bahas rancangan undang undang setujukah anda?,"['kpk', 'mengusulkan', 'agar', 'anggota', 'dpr', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', 'anda', '?']","['kpk', 'mengusulkan', 'anggota', 'dpr', 'digaji', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', '?']","['kpk', 'usul', 'anggota', 'dpr', 'gaji', 'selesai', 'selesai', 'bahas', 'rancang', 'undang', 'undang', 'tuju', '']",kpk usul anggota dpr gaji selesai selesai bahas rancang undang undang tuju 
8895,2018-12-06T11:32:38.000Z,Jika kronis Kalian anggota Dpr yg terhormat kenapa tidak bikin undang undang agar koruptor di tembak mati saja biar yg niat korup juga takut,jika kronis kalian anggota dpr yg terhormat kenapa tidak bikin undang undang agar koruptor di tembak mati saja biar yg niat korup juga takut,"['jika', 'kronis', 'kalian', 'anggota', 'dpr', 'yg', 'terhormat', 'kenapa', 'tidak', 'bikin', 'undang', 'undang', 'agar', 'koruptor', 'di', 'tembak', 'mati', 'saja', 'biar', 'yg', 'niat', 'korup', 'juga', 'takut']","['kronis', 'anggota', 'dpr', 'terhormat', 'bikin', 'undang', 'undang', 'koruptor', 'tembak', 'mati', 'biar', 'niat', 'korup', 'takut']","['kronis', 'anggota', 'dpr', 'hormat', 'bikin', 'undang', 'undang', 'koruptor', 'tembak', 'mati', 'biar', 'niat', 'korup', 'takut']",kronis anggota dpr hormat bikin undang undang koruptor tembak mati biar niat korup takut
8896,2018-12-06T09:04:11.000Z,Undang undang dimana anggota DPR tdk boleh kampanye utk Capres dan Cawapres belum kalian selesaikan,undang undang dimana anggota dpr tdk boleh kampanye utk capres dan cawapres belum kalian selesaikan,"['undang', 'undang', 'dimana', 'anggota', 'dpr', 'tdk', 'boleh', 'kampanye', 'utk', 'capres', 'dan', 'cawapres', 'belum', 'kalian', 'selesaikan']","['undang', 'undang', 'dimana', 'anggota', 'dpr', 'kampanye', 'capres', 'cawapres', 'selesaikan']","['undang', 'undang', 'mana', 'anggota', 'dpr', 'kampanye', 'capres', 'cawapres', 'selesai']",undang undang mana anggota dpr kampanye capres cawapres selesai
8897,2018-12-06T06:43:25.000Z,Apa Sih Susahnya Anggota DPR Datang ke Rapat Paripurna?,apa sih susahnya anggota dpr datang ke rapat paripurna?,"['apa', 'sih', 'susahnya', 'anggota', 'dpr', 'datang', 'ke', 'rapat', 'paripurna', '?']","['susahnya', 'anggota', 'dpr', 'rapat', 'paripurna', '?']","['susah', 'anggota', 'dpr', 'rapat', 'paripurna', '']",susah anggota dpr rapat paripurna 
8898,2018-12-06T06:00:43.000Z,Saya sebagai warga negara sekaligus rakyat sangat setuju perihal ini UU yg mngtur ttg hak rakyat dlm mencabut menurunkan anggota DPR yg tidak bekerja tdk mewakili aspirasi rakyat,saya sebagai warga negara sekaligus rakyat sangat setuju perihal ini uu yg mngtur ttg hak rakyat dlm mencabut menurunkan anggota dpr yg tidak bekerja tdk mewakili aspirasi rakyat,"['saya', 'sebagai', 'warga', 'negara', 'sekaligus', 'rakyat', 'sangat', 'setuju', 'perihal', 'ini', 'uu', 'yg', 'mngtur', 'ttg', 'hak', 'rakyat', 'dlm', 'mencabut', 'menurunkan', 'anggota', 'dpr', 'yg', 'tidak', 'bekerja', 'tdk', 'mewakili', 'aspirasi', 'rakyat']","['warga', 'negara', 'rakyat', 'setuju', 'perihal', 'uu', 'mngtur', 'ttg', 'hak', 'rakyat', 'dlm', 'mencabut', 'menurunkan', 'anggota', 'dpr', 'mewakili', 'aspirasi', 'rakyat']","['warga', 'negara', 'rakyat', 'tuju', 'perihal', 'uu', 'mngtur', 'ttg', 'hak', 'rakyat', 'dlm', 'cabut', 'turun', 'anggota', 'dpr', 'wakil', 'aspirasi', 'rakyat']",warga negara rakyat tuju perihal uu mngtur ttg hak rakyat dlm cabut turun anggota dpr wakil aspirasi rakyat
8899,2018-12-06T05:09:53.000Z,Tiap siang habis zdhur ke warung kopi sambil dengerin aspirasi rakyat siapa tahu jadi anggota DPR depresi,tiap siang habis zdhur ke warung kopi sambil dengerin aspirasi rakyat siapa tahu jadi anggota dpr depresi,"['tiap', 'siang', 'habis', 'zdhur', 'ke', 'warung', 'kopi', 'sambil', 'dengerin', 'aspirasi', 'rakyat', 'siapa', 'tahu', 'jadi', 'anggota', 'dpr', 'depresi']","['siang', 'habis', 'zdhur', 'warung', 'kopi', 'dengerin', 'aspirasi', 'rakyat', 'anggota', 'dpr', 'depresi']","['siang', 'habis', 'zdhur', 'warung', 'kopi', 'dengerin', 'aspirasi', 'rakyat', 'anggota', 'dpr', 'depresi']",siang habis zdhur warung kopi dengerin aspirasi rakyat anggota dpr depresi
8900,2018-12-06T05:08:58.000Z,Apakah ada yg masuk angin di ? Sehingga anti inovasi? Sampai kapan kita hanya jadi pasar? Cc,apakah ada yg masuk angin di ? sehingga anti inovasi? sampai kapan kita hanya jadi pasar? cc,"['apakah', 'ada', 'yg', 'masuk', 'angin', 'di', '?', 'sehingga', 'anti', 'inovasi', '?', 'sampai', 'kapan', 'kita', 'hanya', 'jadi', 'pasar', '?', 'cc']","['masuk', 'angin', '?', 'anti', 'inovasi', '?', 'pasar', '?', 'cc']","['masuk', 'angin', '', 'anti', 'inovasi', '', 'pasar', '', 'cc']",masuk angin  anti inovasi  pasar  cc
8901,2018-12-06T05:01:53.000Z,Anggota juga gagal buat RUU tentang keamanan dan kesejahtraan rakyat Indonesia yg blm di selesaikan kemana para para anggota yg lainnya ???,anggota juga gagal buat ruu tentang keamanan dan kesejahtraan rakyat indonesia yg blm di selesaikan kemana para para anggota yg lainnya ???,"['anggota', 'juga', 'gagal', 'buat', 'ruu', 'tentang', 'keamanan', 'dan', 'kesejahtraan', 'rakyat', 'indonesia', 'yg', 'blm', 'di', 'selesaikan', 'kemana', 'para', 'para', 'anggota', 'yg', 'lainnya', '?', '?', '?']","['anggota', 'gagal', 'ruu', 'keamanan', 'kesejahtraan', 'rakyat', 'indonesia', 'blm', 'selesaikan', 'kemana', 'anggota', '?', '?', '?']","['anggota', 'gagal', 'ruu', 'aman', 'kesejahtraan', 'rakyat', 'indonesia', 'blm', 'selesai', 'mana', 'anggota', '', '', '']",anggota gagal ruu aman kesejahtraan rakyat indonesia blm selesai mana anggota   
8902,2018-12-06T04:59:09.000Z,Fix kpk harus masuk ke ranah sepakbola Kami tunggu undang undang nya yang terhormat,fix kpk harus masuk ke ranah sepakbola kami tunggu undang undang nya yang terhormat,"['fix', 'kpk', 'harus', 'masuk', 'ke', 'ranah', 'sepakbola', 'kami', 'tunggu', 'undang', 'undang', 'nya', 'yang', 'terhormat']","['fix', 'kpk', 'masuk', 'ranah', 'sepakbola', 'tunggu', 'undang', 'undang', 'terhormat']","['fix', 'kpk', 'masuk', 'ranah', 'sepakbola', 'tunggu', 'undang', 'undang', 'hormat']",fix kpk masuk ranah sepakbola tunggu undang undang hormat
8903,2018-12-06T04:32:44.000Z,Anggota DPR malas datang di rapat paripurna Ini menunjukkan kegagala para pimpinannya dan Apapun alasannya Mungkin benar kta Pak Saut nggak usah digaji atau potong gaji saja,anggota dpr malas datang di rapat paripurna ini menunjukkan kegagala para pimpinannya dan apapun alasannya mungkin benar kta pak saut nggak usah digaji atau potong gaji saja,"['anggota', 'dpr', 'malas', 'datang', 'di', 'rapat', 'paripurna', 'ini', 'menunjukkan', 'kegagala', 'para', 'pimpinannya', 'dan', 'apapun', 'alasannya', 'mungkin', 'benar', 'kta', 'pak', 'saut', 'nggak', 'usah', 'digaji', 'atau', 'potong', 'gaji', 'saja']","['anggota', 'dpr', 'malas', 'rapat', 'paripurna', 'kegagala', 'pimpinannya', 'apapun', 'alasannya', 'kta', 'saut', 'nggak', 'digaji', 'potong', 'gaji']","['anggota', 'dpr', 'malas', 'rapat', 'paripurna', 'kegagala', 'pimpin', 'apa', 'alas', 'kta', 'saut', 'nggak', 'gaji', 'potong', 'gaji']",anggota dpr malas rapat paripurna kegagala pimpin apa alas kta saut nggak gaji potong gaji
8904,2018-12-06T00:52:04.000Z,Apa sih susahnya datang ke paripurna? Mereka kan sudah dapat gaji dan tunjangan juga kan?,apa sih susahnya datang ke paripurna? mereka kan sudah dapat gaji dan tunjangan juga kan?,"['apa', 'sih', 'susahnya', 'datang', 'ke', 'paripurna', '?', 'mereka', 'kan', 'sudah', 'dapat', 'gaji', 'dan', 'tunjangan', 'juga', 'kan', '?']","['susahnya', 'paripurna', '?', 'gaji', 'tunjangan', '?']","['susah', 'paripurna', '', 'gaji', 'tunjang', '']",susah paripurna  gaji tunjang 
