no,timestamp,teks,teks_lengthening
8601,2018-12-23T11:23:59.000Z,Yg udh bolong trus kta g bsa kelola emas udh abis d jarah kta g pny tenaga handal kta g pny teknologi gigit jari kasian amat y wakil rakyat kok begini amat g cerdas ambisi doag modal mulut bukkk kenapa Kebijakan Merebut freeport d caci maki sm kubu ente?,Yg udh bolong trus kta g bsa kelola emas udh abis d jarah kta g pny tenaga handal kta g pny teknologi gigit jari kasian amat y wakil rakyat kok begini amat g cerdas ambisi doag modal mulut bukk kenapa Kebijakan Merebut freeport d caci maki sm kubu ente?
8602,2018-12-23T09:28:26.000Z,pileg PDIPerjuangan caleg,pileg PDIPerjuangan caleg
8603,2018-12-23T08:30:58.000Z,Saya hampir kehabisan kata dgn pakde Ini Berkuasa semau gue kerap kali melanggar hukum peraturan UU bahkan kebijakan inkonstitusional pun dilakoni udah gtu terdepan teriak saya pancasila? Bisa punah negara ini klo sampai lanjut periode,Saya hampir kehabisan kata dgn pakde Ini Berkuasa semau gue kerap kali melanggar hukum peraturan UU bahkan kebijakan inkonstitusional pun dilakoni udah gtu terdepan teriak saya pancasila? Bisa punah negara ini klo sampai lanjut periode
8604,2018-12-23T08:08:26.000Z,DPR itu Dewan Perwakilan Rakyat artinya mewakili rakyat jelas legalitas nya diatur undang undang Nah lo mewakili rakyat?? Rakyat mana? Ngaku ga pny legalitas Jgn mengatasnamakan rakyat gw ga sudi diwakili makhluk kayak elo,DPR itu Dewan Perwakilan Rakyat artinya mewakili rakyat jelas legalitas nya diatur undang undang Nah lo mewakili rakyat?? Rakyat mana? Ngaku ga pny legalitas Jgn mengatasnamakan rakyat gw ga sudi diwakili makhluk kayak elo
8605,2018-12-23T07:36:14.000Z,Mereka lupa kalo pergantian kekuasaan adalah hal yg mutlak mereka sdng memupuk kebencian dihati rakyat melalui ketidak adilan kebijakan yg tdk pro rakyat Smga pak prabowo menjadi presiden dan membawa Indonesia adil Makmur aamiin YRA,Mereka lupa kalo pergantian kekuasaan adalah hal yg mutlak mereka sdng memupuk kebencian dihati rakyat melalui ketidak adilan kebijakan yg tdk pro rakyat Smga pak prabowo menjadi presiden dan membawa Indonesia adil Makmur aamiin YRA
8606,2018-12-23T07:14:31.000Z,Kebijakan sontoloyo keluar dr mulut seorang wakil rakyat yg berwajah gundoruwo,Kebijakan sontoloyo keluar dr mulut seorang wakil rakyat yg berwajah gundoruwo
8607,2018-12-22T13:27:04.000Z,Soal Akuisisi PT Freeport Fadli Zon Kebijakan Sontoloyo,Soal Akuisisi PT Freeport Fadli Zon Kebijakan Sontoloyo
8608,2018-12-23T05:51:16.000Z,Bang luar biasa tau fungsi dan kerjanya sebagai wakil rakyat yaitu menyuarakan aspirasi rakyat yang lain mungkin hanya menyuarakan isi perut Hehehe,Bang luar biasa tau fungsi dan kerjanya sebagai wakil rakyat yaitu menyuarakan aspirasi rakyat yang lain mungkin hanya menyuarakan isi perut Hehehe
8609,2018-12-23T05:25:37.000Z,Anggota DPR skrng cm ngetwit pak trus ngetwitnya merujuk dr gerombolan yg itu aja rapat paripurna mereka mlempem,Anggota DPR skrng cm ngetwit pak trus ngetwitnya merujuk dr gerombolan yg itu aja rapat paripurna mereka mlempem
8610,2018-12-23T01:07:22.000Z,Bersuaralah lebih kencang lagi wahai wakil rakyat jangan kebijakan yg bodoh pemerintah hari ini ditanggung rakyat nantinya,Bersuaralah lebih kencang lagi wahai wakil rakyat jangan kebijakan yg bodoh pemerintah hari ini ditanggung rakyat nantinya
8611,2018-12-22T22:59:21.000Z,Anda sebagai anggota DPR punya hak meminta keterangan kepada Pemerintah mengenai kebijakan yg dijalankan kenapa tidak anda panggil saja kalau menurut anda apa yg dilakukan Pemerintah itu salah Jadi supaya rakyat tahu mana yg benar dan mana yg salah bukan cuma koar² di medsos,Anda sebagai anggota DPR punya hak meminta keterangan kepada Pemerintah mengenai kebijakan yg dijalankan kenapa tidak anda panggil saja kalau menurut anda apa yg dilakukan Pemerintah itu salah Jadi supaya rakyat tahu mana yg benar dan mana yg salah bukan cuma koar² di medsos
8612,2018-12-22T18:50:03.000Z,nah ini salah satu contoh wakil rakyat yang ga ada basic untuk mewakili rakyat kerja sebagai pembuat undang undang tapi gak paham sama undang undang kontrak karya di jelasin sama prof mahmud md dkk malah tutup kuping mingkem penyakit hati jangan di piara pak,nah ini salah satu contoh wakil rakyat yang ga ada basic untuk mewakili rakyat kerja sebagai pembuat undang undang tapi gak paham sama undang undang kontrak karya di jelasin sama prof mahmud md dkk malah tutup kuping mingkem penyakit hati jangan di piara pak
8613,2018-12-22T13:18:24.000Z,Sekali lagi Freeport selesai ijin nya dan tidak perlu ada negosiasi Kalau mau negosiasi ulang minta gratis Sekarang setelah kita bayar pakai utang Freeport berlanjut tahun lagi Betul kata ekonom itu namanya goblok! Maafkan InalumFreeport,Sekali lagi Freeport selesai ijin nya dan tidak perlu ada negosiasi Kalau mau negosiasi ulang minta gratis Sekarang setelah kita bayar pakai utang Freeport berlanjut tahun lagi Betul kata ekonom itu namanya goblok! Maafkan InalumFreeport
8614,2018-12-22T15:04:52.000Z,Abang kan tugasnya buat undang undang Selama tugas menjadi anggota dpr berapa undang undang yg bermasalah sudah abang selesaikan ? Kalau barang sendiri kenapa selama ini abang diam saja ketika blok mahakam rokan dan freeport diambil asing kenapa gak usir saja ?,Abang kan tugasnya buat undang undang Selama tugas menjadi anggota dpr berapa undang undang yg bermasalah sudah abang selesaikan ? Kalau barang sendiri kenapa selama ini abang diam saja ketika blok mahakam rokan dan freeport diambil asing kenapa gak usir saja ?
8615,2018-12-22T12:52:46.000Z,Can you spare a minute to help Khairul AZRI?,Can you spare a minute to help Khairul AZRI?
8616,2018-12-22T11:58:08.000Z,Komisi VI Menilai Peleburan BP Batam Langgar Undang Undang Komisi VI DPR RI,Komisi VI Menilai Peleburan BP Batam Langgar Undang Undang Komisi VI DPR RI
8617,2018-12-22T09:59:00.000Z,Yg hutang siapa yg bayar siapa Harusnya DPR RI kritisi kebijakan ugal ugalan !!,Yg hutang siapa yg bayar siapa Harusnya DPR RI kritisi kebijakan ugal ugalan !!
8618,2018-12-22T09:31:05.000Z,Caleg DPR RI dari partai Demokrat Dr Amir syamsudin SH MH dlm kegiatan reses di kec waringinkurung Banten bersatu,Caleg DPR RI dari partai Demokrat Dr Amir syamsudin SH MH dlm kegiatan reses di kec waringinkurung Banten bersatu
8619,2018-12-22T09:30:31.000Z,Gubernur dan wakil rakyat adalah perpanjangan tangan Pemerintah Pusat dan NKRI di daerah Untuk itu Gubernur wajib menjamin program nasional berjalan sukses dan lancar di wilayahnya bukan justru menentang kebijakan nasional dan melarang TNI Polri bertugas SeparatisPapua,Gubernur dan wakil rakyat adalah perpanjangan tangan Pemerintah Pusat dan NKRI di daerah Untuk itu Gubernur wajib menjamin program nasional berjalan sukses dan lancar di wilayahnya bukan justru menentang kebijakan nasional dan melarang TNI Polri bertugas SeparatisPapua
8620,2018-12-21T21:43:06.000Z,Mantap dong Semua pengusaha berhutang kok untuk menjalankan bisnisnya Jangankan indonesia amerika china pun berhutang koq Yang aneh itu kalau berhutang tapi gak produktif seperti bayar gaji anggota dpr yg hobby nya medsos tetapi target undang undang gak tercapai,Mantap dong Semua pengusaha berhutang kok untuk menjalankan bisnisnya Jangankan indonesia amerika china pun berhutang koq Yang aneh itu kalau berhutang tapi gak produktif seperti bayar gaji anggota dpr yg hobby nya medsos tetapi target undang undang gak tercapai
8621,2018-12-21T21:19:08.000Z,UU ITE? Dari DPR RI UU Tipikor? Dari DPR RI RUU Pesantren dan Pendidikan Agama CMIIW ? Dari DPR RI juga Mulai sadar yg bikin kacau negara siapa?,UU ITE? Dari DPR RI UU Tipikor? Dari DPR RI RUU Pesantren dan Pendidikan Agama CMIIW ? Dari DPR RI juga Mulai sadar yg bikin kacau negara siapa?
8622,2018-12-21T21:19:07.000Z,Anggota DPR RI tuh ada orang semua dipilih langsung oleh masyarakat atau dari partai dan mereka yang juga ikut serta menjalankan negara ini lewat fungsi legislatif Mereka yang bikin hukum dan undang undang coy!!,Anggota DPR RI tuh ada orang semua dipilih langsung oleh masyarakat atau dari partai dan mereka yang juga ikut serta menjalankan negara ini lewat fungsi legislatif Mereka yang bikin hukum dan undang undang coy!!
8623,2018-12-21T19:51:39.000Z,Selama Masa Reses ini para Anggota DPR RI sedang menyerap aspirasi di daerah pemilihanya masing masing namun di DPR RI tetap ada kegiatan loh pada hari ini Jumat Desember yuk simak video singkatnya di bawah ini agendaDPR KenalDPR,Selama Masa Reses ini para Anggota DPR RI sedang menyerap aspirasi di daerah pemilihanya masing masing namun di DPR RI tetap ada kegiatan loh pada hari ini Jumat Desember yuk simak video singkatnya di bawah ini agendaDPR KenalDPR
8624,2018-12-21T17:08:15.000Z,Gw cari di goigle preatasi dpr dalam menyelesaikan RUU jd UU koq gak ada ya prestasinya Salah kali ni google Google gak tahu klo anggota dpr mobil mewah gaji gede belum lagi tunjangannya Masak prestasinya gak ditonjolin,Gw cari di goigle preatasi dpr dalam menyelesaikan RUU jd UU koq gak ada ya prestasinya Salah kali ni google Google gak tahu klo anggota dpr mobil mewah gaji gede belum lagi tunjangannya Masak prestasinya gak ditonjolin
8625,2018-12-21T16:51:10.000Z,Dapatkah kamu meluangkan waktu sebentar untuk membantu Diki Yuhan?,Dapatkah kamu meluangkan waktu sebentar untuk membantu Diki Yuhan?
8626,2018-12-21T13:51:29.000Z,Anggota dpr bikin uu itu juga kewajiban tp pd kenyataax setiap paripurna lbh banyak yg tdk hadir kalau hadir banyakan tidur Tp bukanx mewakili aspirasi rakyat tp malah merampok yang rakyat Miriiiisss,Anggota dpr bikin uu itu juga kewajiban tp pd kenyataax setiap paripurna lbh banyak yg tdk hadir kalau hadir banyakan tidur Tp bukanx mewakili aspirasi rakyat tp malah merampok yang rakyat Miriiss
8627,2018-12-21T07:06:27.000Z,ANGGOTA DPR kapan yaa memperbaiki kinerja nya ? Ga cuma banyak bacot minta fasilitas gaji dan tunjangan besar studi banding uang reses dan entah apa lagi ! KINERJA BAGAIMANA ?????,ANGGOTA DPR kapan yaa memperbaiki kinerja nya ? Ga cuma banyak bacot minta fasilitas gaji dan tunjangan besar studi banding uang reses dan entah apa lagi ! KINERJA BAGAIMANA ??
8628,2018-12-21T06:30:26.000Z,dr org yg trdr dr ketua dan anggota DPR hanya menghasilkan RUU brrt klw dihitung hitung hny kalimat org gak sampai satu paragraf mengesankan,dr org yg trdr dr ketua dan anggota DPR hanya menghasilkan RUU brrt klw dihitung hitung hny kalimat org gak sampai satu paragraf mengesankan
8629,2018-12-21T05:37:44.000Z,Adu debat kan ya Memang semestinya diuji kelayakan seseorang apakah pantas menjadi wakil rakyat apalagi sebagai pimpinan DPR Yang kerap hadir di ILC tidak cukup mewakili aspirasi rakyat yang sesungguhnya Salam damai,Adu debat kan ya Memang semestinya diuji kelayakan seseorang apakah pantas menjadi wakil rakyat apalagi sebagai pimpinan DPR Yang kerap hadir di ILC tidak cukup mewakili aspirasi rakyat yang sesungguhnya Salam damai
8630,2018-12-21T05:35:36.000Z,pak FADLIZON Rumah anda sendiri amburadul,pak FADLIZON Rumah anda sendiri amburadul
8631,2018-12-21T05:12:33.000Z,Politik Undang undang anti lompat parti perlu diwujudkan bagi mengekalkan integriti dan moral wakil rakyat yang dipilih Bung Moktar UMNO LompatParti AirTimes,Politik Undang undang anti lompat parti perlu diwujudkan bagi mengekalkan integriti dan moral wakil rakyat yang dipilih Bung Moktar UMNO LompatParti AirTimes
8632,2018-12-21T05:10:26.000Z,SIBUK BACOOT RUMAH SENDIRI AMBURADUL,SIBUK BACOOT RUMAH SENDIRI AMBURADUL
8633,2018-12-21T04:52:11.000Z,apakabar RUU Provinsi Kepulauan janji Para Anggota DPR RI akan segera disahkan sblm masa jabatan Nya Berakhir semoga terwujud kami Provinsi Bercirikan Kepulauan sangat berharap,apakabar RUU Provinsi Kepulauan janji Para Anggota DPR RI akan segera disahkan sblm masa jabatan Nya Berakhir semoga terwujud kami Provinsi Bercirikan Kepulauan sangat berharap
8634,2018-12-21T03:50:09.000Z,Minimnya porsi masyarakat adat tak hanya terjadi pada visi dan misi calon presiden Pilpres namun RUU Masyarakat Adat yang belum tuntas Madani bersama mencatat dari anggota DPR yang terlibat dalam pembahasan RUU hampir setengahnya masih bersikap netral,Minimnya porsi masyarakat adat tak hanya terjadi pada visi dan misi calon presiden Pilpres namun RUU Masyarakat Adat yang belum tuntas Madani bersama mencatat dari anggota DPR yang terlibat dalam pembahasan RUU hampir setengahnya masih bersikap netral
8635,2018-12-21T03:45:45.000Z,Memang kewajiban Yang jadi masalah di Negeri ini banyak yang tidak melaksanakan kewajiban namun selalu menuntut hak Layaknya wakil rakyat yang berkewajiban membuat undang undang namun bagaimana realisasinya ? Harap dimaklumi,Memang kewajiban Yang jadi masalah di Negeri ini banyak yang tidak melaksanakan kewajiban namun selalu menuntut hak Layaknya wakil rakyat yang berkewajiban membuat undang undang namun bagaimana realisasinya ? Harap dimaklumi
8636,2018-12-21T03:24:25.000Z,prestasi DPR adalah MELAHIRKAN UNDANG UNDANG yang menjadi DASAR KEBIJAKAN yang mengunungkan RAKYAT kalau PEMBANGUNAN menurutmu bukan PRESTASI untuk RAKYAT apa manfaatmu menjadi WAKIL RAKYAT jangan bilang hanya sekedar MAKAN UANG RAKYAT,prestasi DPR adalah MELAHIRKAN UNDANG UNDANG yang menjadi DASAR KEBIJAKAN yang mengunungkan RAKYAT kalau PEMBANGUNAN menurutmu bukan PRESTASI untuk RAKYAT apa manfaatmu menjadi WAKIL RAKYAT jangan bilang hanya sekedar MAKAN UANG RAKYAT
8637,2018-12-21T03:00:47.000Z,Saya saranin bang Satu barisan mengkritisi wakil rakyat yg minim preatasi deh karna kebencian rakyat kepada dpr sdh sampe ubun sdh minim preatasi sok membantah kebijakan pemerintah lagi dan gakbada solusi pula hadee Semakin mundur NKRI klonseperti ini,Saya saranin bang Satu barisan mengkritisi wakil rakyat yg minim preatasi deh karna kebencian rakyat kepada dpr sdh sampe ubun sdh minim preatasi sok membantah kebijakan pemerintah lagi dan gakbada solusi pula hadee Semakin mundur NKRI klonseperti ini
8638,2018-12-21T02:32:30.000Z,Jadi kewajiban km sebagai anggota DPR apa???? Sdh berapa RUU yg di SAH kan?????????,Jadi kewajiban km sebagai anggota DPR apa?? Sdh berapa RUU yg di SAH kan??
8639,2018-12-20T13:07:26.000Z,Rapat Paripurna DPR RI hanya Dihadiri Segelintir Anggota,Rapat Paripurna DPR RI hanya Dihadiri Segelintir Anggota
8640,2018-12-20T12:00:33.000Z,RUU PKS apa kabar????,RUU PKS apa kabar??
8641,2018-12-20T11:50:28.000Z,Kota Bogor Desember Graha Pool Reses Anggota DPR RI Dr H Deding Ishak SH MM Anggota Komisi VIII DPR RI Anggota Badan Anggaran DPR RI Anggota FPG DPR RI Dapil Kota Bogor Hadir pula Kasubdit Kepesertaan PKH Kementrian Sosial Bapak Darsono dan H Atmaja,Kota Bogor Desember Graha Pool Reses Anggota DPR RI Dr H Deding Ishak SH MM Anggota Komisi VII DPR RI Anggota Badan Anggaran DPR RI Anggota FPG DPR RI Dapil Kota Bogor Hadir pula Kasubdit Kepesertaan PKH Kementrian Sosial Bapak Darsono dan H Atmaja
8642,2018-12-20T11:50:02.000Z,Seorang DPR yg katanya wakil rakyat nayatanya wakil para cukong biadab Terbukti prestasi kerja pun tak ada Apalagi prestasi memperjuangkan aspirasi rakyat NOL BESAR,Seorang DPR yg katanya wakil rakyat nayatanya wakil para cukong biadab Terbukti prestasi kerja pun tak ada Apalagi prestasi memperjuangkan aspirasi rakyat NOL BESAR
8643,2018-12-20T10:36:33.000Z,cc Wakil Ketua DPR_RI Aktifis Pro Rakyat Kebijakan Publik Peace,cc Wakil Ketua DPR_RI Aktifis Pro Rakyat Kebijakan Publik Peace
8644,2018-12-20T09:49:00.000Z,Sangat menDESAK bagi bersama untuk segera mengINISIASI PemBUATan RUU SampahPLASTIK yang keberADAannya di LAUT sudah mengKHAWATIRkan ! cc Ibu Menteri,Sangat menDESAK bagi bersama untuk segera mengINISIASI PemBUATan RUU SampahPLASTIK yang keberADAannya di LAUT sudah mengKHAWATIRkan ! cc Ibu Menteri
8645,2018-12-20T08:35:47.000Z,RTRWK Pedoman Tahun Kedepan Muara Teweh Desember Rapat Paripurna IV Masa Sidang III tahun Dewan Perwakilan Rakyat Daerah Kabupaten Barito Utara dengan agenda,RTRWK Pedoman Tahun Kedepan Muara Teweh Desember Rapat Paripurna IV Masa Sidang II tahun Dewan Perwakilan Rakyat Daerah Kabupaten Barito Utara dengan agenda
8646,2018-12-20T08:26:14.000Z,Petisyen Untuk Penggubalan Undang undang Anti Lompat Peruntukan Kewangan Setara Wakil Rakyat Untuk pelancaran Petisyen ini Team SEDAR Malaysia akan berada di sekitar SOGO Jalan TAR pada Sabtu,Petisyen Untuk Penggubalan Undang undang Anti Lompat Peruntukan Kewangan Setara Wakil Rakyat Untuk pelancaran Petisyen ini Team SEDAR Malaysia akan berada di sekitar SOGO Jalan TAR pada Sabtu
8647,2018-12-20T08:24:58.000Z,Petisyen Untuk Penggubalan Undang undang Anti Lompat Peruntukan Kewangan Setara Wakil Rakyat Untuk pelancaran Petisyen ini Team SEDAR Malaysia akan berada di sekitar SOGO Jalan TAR pada Sabtu dari,Petisyen Untuk Penggubalan Undang undang Anti Lompat Peruntukan Kewangan Setara Wakil Rakyat Untuk pelancaran Petisyen ini Team SEDAR Malaysia akan berada di sekitar SOGO Jalan TAR pada Sabtu dari
8648,2018-12-20T07:14:37.000Z,Pada masa reses DPR masa persidangan II Tahun Sidang anggota DPR RI Komisi VII dari Fraksi Nasdem Kurtubi berinisiatif memberikan sumur bor di daerah konstituennya meliputi Lombok Barat Lombok Tengah dan Lombok Timur,Pada masa reses DPR masa persidangan II Tahun Sidang anggota DPR RI Komisi VII dari Fraksi Nasdem Kurtubi berinisiatif memberikan sumur bor di daerah konstituennya meliputi Lombok Barat Lombok Tengah dan Lombok Timur
8649,2018-12-20T07:06:10.000Z,Parah Mereka Doyan Jalan Jalan Habisi Uang Reses,Parah Mereka Doyan Jalan Jalan Habisi Uang Reses
8650,2018-12-20T06:59:51.000Z,Pd kenyataannya DPR GAGAL dlm menjlnkan tugas dan fungsinya Bahkan boleh dikatakan BENALU dlm pembangunan Mencari celah utk mendptkan keuntungan Calo utk bernego dgn pihak eksekutif utk proyek tertentu Yg sehrsnya menyampaikan aspirasi rakyat dan membantu membangun daerah,Pd kenyataannya DPR GAGAL dlm menjlnkan tugas dan fungsinya Bahkan boleh dikatakan BENALU dlm pembangunan Mencari celah utk mendptkan keuntungan Calo utk bernego dgn pihak eksekutif utk proyek tertentu Yg sehrsnya menyampaikan aspirasi rakyat dan membantu membangun daerah
8651,2018-12-20T05:29:42.000Z,simpel saja kl nggak mau lg ada korupsi pilih wakil rakyat yg sdh selesai dg dirinya buat RUU hukuman mati pembuktian terbalik asal usul harta semua pejabat dan berlaku surut sangat mudah jika ada nyali dan kemauan bukan ?,simpel saja kl nggak mau lg ada korupsi pilih wakil rakyat yg sdh selesai dg dirinya buat RUU hukuman mati pembuktian terbalik asal usul harta semua pejabat dan berlaku surut sangat mudah jika ada nyali dan kemauan bukan ?
8652,2018-12-20T04:59:43.000Z,Rupanya nafsu para wakil rakyat belum juga surut untuk mengesahkan Rancangan Undang Undang RUU Pertembakauan,Rupanya nafsu para wakil rakyat belum juga surut untuk mengesahkan Rancangan Undang Undang RUU Pertembakauan
8653,2018-12-20T04:46:59.000Z,Giat anggota polsek Muko Muko pada hari Rabu tgl desember sekira pkl wib s d selesai Melaksanakan pengamanan acara Pengobatan Gratis dalam giat Reses anggota DPR RI Komisi,Giat anggota polsek Muko Muko pada hari Rabu tgl desember sekira pkl wib s d selesai Melaksanakan pengamanan acara Pengobatan Gratis dalam giat Reses anggota DPR RI Komisi
