no,teks_processed,base_score_inset,compound_score,sentiment
7905,anggota DPR tanya akuisisi GMM oleh bulog anggota komisi VI DPR RI nasril bahar tanya kebijakan,4.0,0.6369499429264264,positive
7906,juni sidang paripurna seluruh partai DPR RI sepakat RUU KPK masuk dalam prolegnas,6.0,0.7782533221506259,positive
7907,meski reses anggota DPR minta tetap sambut raja salman,3.0,0.6808225270250104,positive
7908,ruang rapat paripurna MPR DPR RI solek sambut raja arab saudi,-2.0,-0.38181916792267817,negative
7909,wakil ketua dewan wakil rakyat republik indonesia DPR RI agus hermanto sebut para anggota dewan yan,-7.0,-0.8224628936244653,negative
7910,saya tambah video ke playlist PROSES LANGSUNG RAPAT PARIPURNA DPR RI UNTUK NONAKTIF,6.0,0.8192400349252011,positive
7911,kunjung kerja reses komisi IX DPR RI masa sidang II tahun sidang ke PT pusri palembang kepemimpinan oleh direktur SDM umum,14.0,0.9450887908327322,positive
7912,bagaimana perspektif ketua pansus RUU terorisme dalam pandang HAM dan lindung korban ?,4.0,0.6248933269389457,positive
7913,sekarang diskusi publik pasti lindung HAM dan RUU berantas TETAPI terorisme,7.0,0.9159402344399898,positive
7914,kunjung kerja komisi VI DPR RI ke provinsi sumsel pada reses masa sidang II tahun sidang dprri komisivi pusri,7.0,0.8224628936244653,positive
7915,ketua DPR RI setya novanto tinjau siap ruang rapat paripurna untuk sambut hadir raja saudi pada maret sisilaindpr,2.0,0.38181916792267817,positive
7916,DPR tanya kebijakan bulog akuisisi PT gendhis multi manis,10.0,0.9000703207408192,positive
7917,info republika DPR tanya kebijakan bulog akuisisi PT gendhis multi manis,7.0,0.8224628936244653,positive
7918,bahas RUU lindung kerja migran indonesia panjang,10.0,0.9000703207408192,positive
7919,bahas RUU lindung kerja migran indonesia panjang ikibangsaku,10.0,0.9000703207408192,positive
7920,pansus RUU pemilu telah sepakat nama UU pemilu,4.0,0.6369499429264264,positive
7921,saat wakil rakyat koar dengan alas suara aspirasi rakyat benar rakyat mana sih yang dia wakil ? nanyaserius,-4.0,-0.6485566468843295,negative
7922,kerja untuk rakyat lebar sayap reses ke pandeglang,1.0,0.20228869496966945,positive
7923,PROSES LANGSUNG RAPAT PARIPURNA DPR RI UNTUK NONAKTIF AHK lalu,9.0,0.8986243465789788,positive
7924,tugas bersih terus bersih ruang rapat paripurna gedung nusantara DPR RI sisilaindpr,-2.0,-0.38181916792267817,negative
7925,pidato raja saudi salman bin abdulaziz al saud akan laksana di ruang rapat paripurna gedung nusantara DPR RI sisilaindpr,-1.0,-0.20228869496966945,negative
7926,hakangket sudah jadi tradisi untuk dukungan tidak kebijakan adlah hitung untung rugi bagi parpol bukan bagi rakyat,6.0,-0.7095601949854888,negative
7927,sampurasun kepada para agg DPRD i II dan DPR RI selamat RESES sapa konstituen sampai salam optimis pkbday,9.0,0.8806721767742777,positive
7928,tangkap sebut kabar pelaksanaan atas pemerintah langsung dari duterte internasional,-9.0,-0.8806721767742777,negative
7929,pak dari tugas DPR RI awas kebijakan pemerintah dalam hal ini presiden,9.0,0.8806721767742777,positive
7930,bahas RUU PPILN panjang,4.0,0.712522343841055,positive
7931,DPR tuju panjang waktu bahas RUU,7.0,0.8224628936244653,positive
7932,jumat berkah awal reses di kec kalijati subang silaturahmi kepada kyai musa diskusi di al mansyuriyah n khutbah di ciracas,7.0,0.8224628936244653,positive
7933,rapat paripurna DPR RI tuju lima anggota BSBI,2.0,0.38181916792267817,positive
7934,akan bahas nama calon KPU bawaslu usai reses cc,5.0,0.7184212081070996,positive
7935,novanto saya minta anggota DPR sambut raja salman meski reses,-3.0,-0.6808225270250104,negative
7936,novanto saya minta anggota DPR sambut raja salman meski reses meski ads,-5.0,-0.8401680504168059,negative
7937,novanto saya minta anggota DPR sambut raja salman meski reses detik ringkasberita,-3.0,-0.6808225270250104,negative
7938,akan bahas nama calon dan usai masa reses,5.0,0.7184212081070996,positive
7939,nyata bapak yang gugah rapat paripurna DPR RI hari ini,3.0,0.4778840769791982,positive
7940,terima kasih bang fahri hamzah dan juga terus kawal kontrol eksekutif bagai tugas anggota DPR agar kebijakan eksekutif tidak simpang,-8.0,0.1431032106186064,positive
7941,begini ulah anggota DPR saat rapat paripurna,-5.0,-0.7184212081070996,negative
7942,masa reses masa sidang II tahun sidang akan langsung mulai tanggal februari hingga maret paripurnadpr,2.0,0.38181916792267817,positive
7943,mulai besok jumat februari DPR RI pasuk masa reses masa sidang II tahun sidang paripurnadpr,7.0,0.8224628936244653,positive
7944,begini ulah anggota DPR saat rapat paripurna jakarta ada,-1.0,-0.20228869496966945,negative
7945,begini ulah anggota DPR saat rapat paripurna jakarta ada ada si,3.0,0.5267415375673765,positive
7946,baleg DPR RI godok RUU perkelapasawitan,0.0,0.0,neutral
7947,rapat paripurna DPR RI ke agenda jumlah RUU,2.0,0.38181916792267817,positive
7948,aju hak angket ahok gate baca dalam rapat paripurna hak angket itu hak anggota dpr untuk tidur ngorok,3.0,0.5267415375673765,positive
7949,rapat paripurna sahkan anggota DPR ganti jero wacik rapat paripurna DPR infotribun,4.0,0.6369499429264264,positive
7950,roi trib rapat paripurna sahkan anggota DPR ganti jero wacik,2.0,0.38181916792267817,positive
7951,usul hak angket baca di rapat paripurna DPR l inewspetang,7.0,0.8224628936244653,positive
7952,rapat paripurna sahkan anggota DPR ganti jero wacik,2.0,0.38181916792267817,positive
7953,semua anggota DPR minta temu raja arab saudi meski reses,-4.0,-0.7782533221506259,negative
7954,dalam fungsi legislasi DPR RI telah pelaksanaan proses bahas RUU yang jadi prioritas sama dengan pemerintah paripurnadpr,1.0,0.20228869496966945,positive
7955,gelar rapat paripurna tutup masa sidang yang kepemimpinan oleh wakil ketua,-2.0,-0.38181916792267817,negative
7956,rapat paripurna DPR ke masa sidang II tahun sidang telah selesai terima kasih paripurnadpr,10.0,0.9000703207408192,positive
7957,paripurna setya n ntt saya atas nama kepemimpinan DPR indonesia umum bahwa BESOK DPR RI pasuk masa reses,-3.0,-0.5267415375673765,negative
7958,selamat kepada anggota badan supervisi bank indonesia BSBI pilih yang telah tetap dalam rapat paripurna DPR paripurnadpr,0.0,0.0,neutral
7959,anggota DPR RI haerul saleh sampai intrupsi dalam rapat paripurna kait hak angket paripurnadpr,5.0,0.7184212081070996,positive
7960,JPNN reses dulu baru ahok gate anggota komisi i dewan wakil rakyat newstoday,-3.0,-0.5267415375673765,negative
7961,apakah wakil rakyat seperti bpk fadli hanya dengar aspirasi rakyat khusus demonstrasi yang kait ? ?,-9.0,-0.8955055121516676,negative
7962,anggota komisi VII DPR RI mukhtar tompo pelaksanaan intrupsi dalam rapat paripurna DPR kait dengan PT freeport indonesia paripurnadpr,2.0,0.38181916792267817,positive
7963,selamat atas anggota DPR RI yang baru lantik dalam rapat paripurna DPR ke masa sidang II selamat kerja paripurnadpr,9.0,0.8806721767742777,positive
7964,dari RUU yang masuk daftar RUU prioritas belum pun yang selesai bahas padahal antara mrp luncur tahu masih kerja ?,-8.0,-0.7600746032673572,negative
7965,RUU tanah harus ada pasti hak batas tanah,-1.0,-0.2716028933636315,negative
7966,daripada kurang wakil rakyat yang juang aspirasi rakyat lebih baik potong gaji,-3.0,-0.4778840769791982,negative
7967,agenda DPR kamis pukul WIB rapat paripurna DPR masa sidang II tahun sidang agendadpr,5.0,0.7184212081070996,positive
7968,parlemen belanda tuju RUU tanam ganja indonesia kapan ya,4.0,0.6369499429264264,positive
7969,BALEG DPR RI SOSIALISASI PROLEGNAS RUU PRIORITAS lalu,3.0,0.6289226359922113,positive
7970,pagi ini kembali ke gedung DPR bahas hasil uji publik RUU sisbuk sudah ujung tenggat sah buku,7.0,0.8224628936244653,positive
7971,saat ini sedang bahas revisi UU KUHP ada bab khusus tipikor di UU KUHP yang upaya lemah,3.0,0.5267415375673765,positive
7972,pemprov jambi dan DPR RI bahas RUU kelapa sawit,2.0,0.38181916792267817,positive
7973,BUKA MATA HATI mengapa wakil rakyat banyak tidak dengar aspirasi rakyat ?,3.0,-0.29144776941782585,negative
7974,komisi IX akomodir masuk penolakan RUU tembakau,-3.0,-0.5267415375673765,negative
7975,komisi IX akomodir masuk penolakan RUU tembakau ikibangsaku,-3.0,-0.5267415375673765,negative
7976,agenda rapat paripurna DPR RI kamis feb pukul wib simak jalan rapat besok di,7.0,0.8224628936244653,positive
7977,apakah mang kebijakan negeri ini sudah demikian benci tidak percaya hadap umat islam ? cc,14.0,0.8914604087972557,positive
7978,baleg DPR RI godok RUU perkelapasawitan via ras,0.0,0.0,neutral
7979,DPR kini calon anggota BPKN harap mampu dukungan ubah undang undang,13.0,0.937127104577154,positive
7980,komisi II DPR rapat kerja dengan menteri agraria dan tata ruang kepala BPN bahas DIM RUU tentang tanah komisi,12.0,0.9273739248094985,positive
7981,DPR kini RUU wawas nusantara harap jadi UU induk,7.0,0.8224628936244653,positive
7982,DPR kini RUU pemilu akomodir hak politik sandang disabilitas,2.0,0.38181916792267817,positive
7983,tim pansus DPR RI kunjung ke aceh kait RUU pemilu,0.0,0.0,neutral
7984,anggota DPR RI FPKB desakan sahkan RUU hapus keras seksual,-2.0,-0.38181916792267817,negative
7985,PPUU dan BPKK mandat awal bahas UU MD sepakat timja RUU MD dan RUU DPD agar DPD dapat libat penuh dalam rapat di,11.0,0.9152773258948753,positive
7986,RUU yang terima DPR RI sampai RUU tentang tembakau komite II RUU ASN komite i sipurdpdri,-3.0,-0.5267415375673765,negative
7987,kenapa wakil rakyat DAP keluar parti ? ? dapexit kelat zaid masuk plop karena takut RUU,-8.0,-0.8624688162573726,negative
7988,agenda DPR selasa pukul WIB pansus RUU penyelenggaraan pemilu rapat dengan pemerintah agendadpr,2.0,0.38181916792267817,positive
7989,wakil rakyat itu dengar aspirasi rakyat dan kritikan juga bukan ngeblok wakadprriyangcupu musuhbatman,-8.0,-0.8555415792658776,negative
7990,tiba tahun RUU PDPTTK endap henti bahas cabut dari prolegnas knp ? tolakruup,-10.0,-0.9021745222664632,negative
7991,tahun RUU PDPTTK masuk dalam prolegnas dan jadi prioritas pada tahun tolakruup,-2.0,-0.38181916792267817,negative
7992,tahun anggota DPR usul RUU kendali dampak produk tembakau hadap sehat PDPTTK tolakruup,0.0,0.0,neutral
7993,focus group discussion FGD partai partai nasdem DPR RI kait RUU masyarakat adat harga arif lokal,8.0,0.8555415792658776,positive
7994,kom sama prakosa jateng hasil fit and proper test hari ini akan kami sampai pada rapat paripurna DPR RI,11.0,0.9152773258948753,positive
7995,RUU wawas nusantara harap jadi UU induk,4.0,0.6369499429264264,positive
7996,keluh TKI hongkong jadi masuk untuk RUU PPTKILN tim awas timwas TKI DPR RI pelaksanaan kunjung kerja ke,-1.0,-0.20228869496966945,negative
7997,DPR kini komisi IX DPR bahas RUU PMI sama jusuf kalla,11.0,0.9152773258948753,positive
7998,pansus RUU pemilu DPR RI temu pemprov jatim kbrpagi senin,2.0,0.38181916792267817,positive
7999,pansus RUU pemilu DPR RI temu pemprov jatim,2.0,0.38181916792267817,positive
8000,DPR kini DPR tekad selesai RUU kepalangmerahan dalam dua masa sidang,14.0,0.9450887908327322,positive
8001,agenda DPR senin pukul WIB baleg DPR rapat harmonisasi RUU konservasi SDA hayati ekosistem agendadpr,5.0,0.7184212081070996,positive
8002,kami juga tenaga kerja untuk pemerintah harga kami dengan sah RUU ASN sahkanruuasn,8.0,0.8555415792658776,positive
8003,DPR tidak reses LSM masa ancam lapor KPK,-7.0,-0.8224628936244653,negative
8004,wakil ketua komisi VII DPR RI kritisi berita beritahariini kini news bconline memberinilailebih cianjur,2.0,0.38181916792267817,positive
8005,laksana workshop susun naskah akademik RUU dengan perspektif HAM kerja sama dengan badan ahli dewan,-1.0,-0.20228869496966945,negative
8006,anggota DPR tidak reses LSM masa ancam lapor KPK,-10.0,-0.9000703207408192,negative
8007,undang undang penganiyaan bukan pukul saja hak merdeka orang rampas masuk penganiyaan,-8.0,-0.9029985746530165,negative
8008,walaupun jangan sosial harus masuk juga undang undang itu masuk penganiyaan hak merdeka orang lain rampas masuk,-19.0,-0.99163778781353,negative
8009,kepada yth DPR RI soal undang undang penganiyaan shrs teliti ulang harus masuk orang dizalimin ngambil lahan orang walau pun,-11.0,-0.9595496724372559,negative
8010,anggota komisi kali DPR RI pelaksanaan reses di bireuen,-4.0,-0.6369499429264264,negative
8011,maka tidak bendung lagi hak angket dari DPR RI mulai gulir untuk kejar sejauhmana kebijakan pemerintah jokowi kait AHOK,-15.0,-0.868314982895229,negative
8012,RUU pemilu akomodir hak politik sandang disabilitas,-1.0,-0.20228869496966945,negative
8013,mana ini DPR MPR kata wakil rakyat mau bela rakyat dan salur aspirasi rakyat,4.0,0.6369499429264264,positive
8014,DPR tak politis lahir RUU penyelenggaraan ibadah haji dan umrah gajauhjauh harus baik,5.0,-0.3004488688879363,negative
8015,pansus RUU penyelenggaraan pemilu RDPU dengan APTIKA PPDI kemenkominfo kait masuk kena RUU penyelenggaraan pemilu ruupemilu,-5.0,-0.7184212081070996,negative
8016,mari kita fokus ke ahokgate lanjut juang dengar aspirasi rakyat bawah,14.0,0.9450887908327322,positive
8017,agenda DPR kamis pukul WIB pansus RUU penyelenggaraan pemilu RDPU dengan APTIKA PPDI kominfo agendadpr,1.0,0.20228869496966945,positive
8018,agenda DPR kamis pukul WIB komisi VII DPR rapat panja RUU migas agendadpr,5.0,0.7184212081070996,positive
8019,reses di desa tegal rifdian hubung rakyat dan wakil rakyat tidak boleh keputusan,-2.0,-0.7952424801646787,negative
8020,buat bpk ibu wakil rakyat RI jangan sibuk dengan HAK ANGKET karena ada banyak RUU yang belum sah jadi UU,2.0,-0.8778822623068634,negative
8021,undang undang penganiyaan tinjau kembali disalahgunakan menzalimin orang atau ngambil lahan orang wenang wenang,4.0,0.6369499429264264,positive
8022,undang undang penganiyaan tinjau kembali sama saja menzalimin orang ambil lahan sama saja menzalimin orang sama saja penganiyaan,-1.0,-0.20228869496966945,negative
8023,kepada yang hormat DPR RI soal undang undang tentang penganiyaan harus tinjau kembali disalahgunakan menzalimin orang sama saja,-6.0,-0.7782533221506259,negative
8024,JAKARTA DPR RI dari tahun hingga masih saja bahas revisi undang undang,0.0,0.0,neutral
8025,jabatan kok alergi sama wartawan,0.0,0.0,neutral
8026,DISKUSI PUBLIK RUU KEPALANGMERAHAN PARTAI PKB DPR RI lalu,3.0,0.6289226359922113,positive
8027,FPKB DPR RI adakan diskusi publik RUU kepalangmerahan suarapkb,0.0,0.0,neutral
8028,FPKB DPR RI adakan diskusi publik RUU kepalangmerahan,0.0,0.0,neutral
8029,anggota komisi XI DPR heri gunawan paket kebijakan tidak optimal paket ke muncul,7.0,-0.33131729782405306,negative
8030,komisi VII DPR rapat panja RUU penyelenggaraan haji dan umroh dengan forum kelompok bimbing ibadah haji KBIH komisi,11.0,0.9152773258948753,positive
8031,minggu tenang isu non politik yuk ikut diskusi manusia tentang RUU kepalangmerahan di ruang partai PKB DPR RI,5.0,0.7184212081070996,positive
8032,mengapa telah di buat kebijakan baru konsultasi ? ? apa oleh muncul hak ANGKET DPR RI ? ?,5.0,0.6597279468503828,positive
8033,jika hanya suara yang hitung mungkin suatu saat nanti anjing pun dapat ikut keputusan arah kebijakan negara ini,-8.0,-0.8555415792658776,negative
8034,tuju pengesahan ruukepalangmerahan o sama rawan weloveu pekerjakemanusiaanbukanlahtargetpeluru,-2.0,-0.38181916792267817,negative
8035,jangan diam diri wakil rakyat perlu penolakan RUU kata NGO,-2.0,-0.6530766003035043,negative
8036,reminder diskusi publik RUU kepalangmerahan di ruang rapat FPKB DPR RI jam wib senayan,-2.0,-0.38181916792267817,negative
8037,tega undang undang hukum yang nyata seluruh warga indonesia sama mata HUKUM !,5.0,0.7424176323732686,positive
8038,DPR RI tindakan untuk kasus yang larut di kota jakarta aspirasi rakyat akhir di suara moga adil tetap di tega,3.0,0.5267415375673765,positive
8039,puluh tahun aspirasi rakyat agar jangan korupsi tidak pernah kalian dengar tiap tahun ada saja anggota DPR isi media karena korupsi,-20.0,-0.9553344748627212,negative
8040,diskusi publik FPKB DPR RI dengan tema diskusi publik RUU KEPALANGMERAHAN makna buah lambang organisasi manusia diskusifpkb,10.0,0.9000703207408192,positive
8041,pemerintah akan temu bahas revisi RUU terorisme newsupdates,4.0,0.6369499429264264,positive
8042,KI kaltim beri masuk pada pansus RUU pemilu DPR RI di balikpapan,-4.0,-0.6369499429264264,negative
8043,sementara dari dalam sedang gerak untuk ulir HAK ANGKET kait kebijakan aktif kembali jabatan status dakwa,5.0,0.8401680504168059,positive
8044,sekjen KKP hadir undang komisi IV DPR RI dalam rapat koordinasi kunker masa reses hari ini pkl WIB slsai,12.0,0.9273739248094985,positive
8045,mau juta juga anggota dpr percuma karena yang tentu kebijakan gantung ketua partai,-3.0,-0.5267415375673765,negative
8046,lalu undang undang yeng tengah di bahas DPR RI pertamina bagai national oil company akan jadi bagai BUMN khusus,12.0,0.9273739248094985,positive
8047,bagai anggota DPR antum baik tabayun ahok juga pernah jadi anggota dewan dia pasti paham undang undang,-1.0,-0.1297994011610287,negative
